ZIPCODE,GEOID20,GEOIDFQ20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,geometry,NAME,total_pop,pct_white,pct_black,pct_native,pct_asian,pct_pacific_islander,pct_hispanic,pct_nonhispanic_white,hh_total,hh_less_than_10k,hh_10k_to_15k,hh_15k_to_25k,hh_25k_to_35k,hh_35k_to_50k,hh_50k_to_75k,hh_75k_to_100k,hh_100k_to_150k,hh_150k_to_200k,hh_200k_or_more,hh_median_income,hh_mean_income,pct_poc,max_pfas,mean_pfas,total_detections,num_contaminants,exceeds_mcl_mean,exceeds_mcl_max
07066,07066,860Z200US07066,B5,G6350,S,11337641,466241,+40.6206502,-074.3098621,"POLYGON ((-74.358685 40.604086, -74.358632 40.604116, -74.358462 40.604198, -74.35832 40.604281, -74.35828 40.604311, -74.358266 40.604327, -74.358244 40.604346, -74.358231 40.604365, -74.358223 40.60438, -74.358202 40.604437, -74.358178 40.604476, -74.358153 40.604497, -74.358126 40.604513, -74.358014 40.604568, -74.357922 40.604605, -74.357894 40.604619, -74.357874 40.604635, -74.357846 40.604659, -74.357817 40.604694, -74.357771 40.604768, -74.357741 40.604805, -74.357722 40.604821, -74.357702 40.604835, -74.357684 40.604839, -74.357662 40.604841, -74.357631 40.604839, -74.357581 40.604834, -74.357542 40.60483, -74.357433 40.604827, -74.35737 40.60483, -74.357342 40.604836, -74.357312 40.604853, -74.357288 40.604875, -74.357265 40.604901, -74.357205 40.604993, -74.357168 40.605051, -74.357164 40.605073, -74.357174 40.605098, -74.357197 40.60514, -74.357221 40.605172, -74.35723 40.605209, -74.357224 40.605234, -74.357216 40.60525, -74.357194 40.605269, -74.357169 40.605283, -74.357151 40.605294, -74.357137 40.605305, -74.357133 40.605328, -74.357133 40.605356, -74.357148 40.605393, -74.357169 40.605423, -74.35719 40.605448, -74.357197 40.605467, -74.357196 40.605483, -74.357178 40.605559, -74.357161 40.605605, -74.357151 40.605618, -74.357135 40.60563, -74.357107 40.605638, -74.357029 40.605651, -74.356997 40.605657, -74.356973 40.605663, -74.356932 40.605681, -74.356904 40.605701, -74.356877 40.605724, -74.356854 40.60575, -74.356758 40.60591, -74.356743 40.605928, -74.356729 40.60594, -74.356712 40.605948, -74.356696 40.605951, -74.356655 40.605955, -74.356622 40.605949, -74.356567 40.605933, -74.356491 40.605899, -74.356469 40.605892, -74.356423 40.605884, -74.356391 40.605882, -74.35636 40.60588, -74.356322 40.605884, -74.356295 40.605891, -74.356276 40.605898, -74.356237 40.605923, -74.356221 40.605936, -74.356213 40.605951, -74.35621 40.605985, -74.356213 40.606005, -74.356218 40.606014, -74.356226 40.606027, -74.356243 40.606047, -74.356279 40.606084, -74.35629 40.606098, -74.356299 40.606118, -74.356306 40.606142, -74.356315 40.606218, -74.356333 40.606402, -74.356352 40.606517, -74.356365 40.606573, -74.356376 40.606596, -74.356388 40.606617, -74.356383 40.606647, -74.356372 40.606673, -74.35636 40.606695, -74.356339 40.60673, -74.3563 40.606786, -74.356275 40.606813, -74.356255 40.60683, -74.356228 40.606841, -74.356197 40.606846, -74.356173 40.606846, -74.356116 40.606848, -74.35605 40.606853, -74.356018 40.606858, -74.355985 40.606871, -74.355969 40.606878, -74.355938 40.60689, -74.355829 40.606953, -74.355807 40.606968, -74.355798 40.606974, -74.355782 40.606994, -74.355769 40.607026, -74.35576 40.607059, -74.355754 40.607076, -74.355739 40.607107, -74.355721 40.607137, -74.3557 40.607163, -74.355674 40.607186, -74.35561 40.607254, -74.355582 40.607283, -74.355553 40.607317, -74.355516 40.60739, -74.355469 40.607479, -74.355426 40.607535, -74.355407 40.607553, -74.355376 40.607574, -74.355339 40.607592, -74.355297 40.607609, -74.355162 40.607653, -74.355134 40.607666, -74.355115 40.607679, -74.355103 40.607689, -74.355093 40.607701, -74.35508 40.607721, -74.355048 40.607784, -74.355019 40.607848, -74.354986 40.607904, -74.354945 40.607963, -74.354859 40.608073, -74.354851 40.608087, -74.354827 40.608127, -74.35478 40.608189, -74.354738 40.608232, -74.354698 40.608262, -74.354671 40.608278, -74.354568 40.608338, -74.354537 40.608359, -74.354512 40.608376, -74.354482 40.608402, -74.354461 40.608427, -74.354441 40.608459, -74.354424 40.608504, -74.354391 40.608621, -74.354373 40.60867, -74.354366 40.608692, -74.354323 40.608752, -74.354265 40.608848, -74.35422 40.608941, -74.354151 40.609065, -74.354085 40.609212, -74.354035 40.609306, -74.354028 40.60932, -74.353984 40.609415, -74.353928 40.609505, -74.353873 40.609634, -74.353845 40.609777, -74.353808 40.609864, -74.353786 40.609894, -74.353768 40.609906, -74.353732 40.609923, -74.353709 40.609945, -74.353701 40.609956, -74.353702 40.609984, -74.353706 40.609994, -74.353719 40.610007, -74.353737 40.610016, -74.353785 40.610031, -74.353809 40.610051, -74.353821 40.610066, -74.353824 40.610096, -74.353821 40.610126, -74.353784 40.610202, -74.353753 40.610238, -74.353731 40.610263, -74.353701 40.610289, -74.353617 40.61034, -74.35359 40.610386, -74.35355 40.610403, -74.353532 40.61042, -74.353525 40.610453, -74.353525 40.610463, -74.353533 40.610492, -74.35355 40.61054, -74.353567 40.610591, -74.35357 40.610619, -74.353561 40.610647, -74.353538 40.610685, -74.353481 40.610763, -74.353429 40.610822, -74.353225 40.611026, -74.353183 40.611056, -74.353163 40.611066, -74.353126 40.611082, -74.353027 40.611117, -74.352981 40.611132, -74.352943 40.611149, -74.35291 40.611165, -74.352885 40.611184, -74.352764 40.61131, -74.352658 40.611417, -74.352603 40.611463, -74.352432 40.611615, -74.352304 40.611712, -74.352276 40.611729, -74.352247 40.611742, -74.352215 40.611749, -74.352185 40.611749, -74.352155 40.61174, -74.352132 40.611723, -74.352044 40.611603, -74.351996 40.611555, -74.351956 40.611528, -74.351936 40.611519, -74.351917 40.611511, -74.351835 40.611489, -74.351522 40.611414, -74.351465 40.611402, -74.351414 40.611391, -74.351372 40.611387, -74.351337 40.611386, -74.351316 40.611388, -74.351284 40.611389, -74.351243 40.611394, -74.351192 40.611402, -74.351057 40.611437, -74.351024 40.611443, -74.350964 40.611454, -74.350848 40.611463, -74.350799 40.611468, -74.350751 40.611473, -74.350703 40.611486, -74.350685 40.611493, -74.350644 40.611507, -74.350611 40.611522, -74.350585 40.61154, -74.350546 40.61157, -74.350499 40.611604, -74.350453 40.611628, -74.350405 40.611641, -74.350364 40.611651, -74.350329 40.611651, -74.3503 40.611637, -74.350284 40.611621, -74.350251 40.611576, -74.350216 40.611552, -74.350182 40.611541, -74.350129 40.611514, -74.350071 40.611482, -74.35003 40.611453, -74.35 40.611421, -74.349857 40.611275, -74.349818 40.611234, -74.349803 40.611217, -74.349779 40.6112, -74.349721 40.611186, -74.349675 40.611181, -74.349634 40.611177, -74.349592 40.611177, -74.349558 40.611182, -74.34952 40.611193, -74.349466 40.611226, -74.349401 40.611262, -74.349351 40.611289, -74.3493 40.611311, -74.349254 40.611327, -74.349196 40.611352, -74.349099 40.611413, -74.349056 40.611448, -74.349048 40.611457, -74.34902 40.611489, -74.348999 40.611529, -74.348986 40.611559, -74.348962 40.61165, -74.348953 40.611685, -74.34894 40.611725, -74.348923 40.611762, -74.348905 40.611793, -74.348886 40.611809, -74.34886 40.611815, -74.348827 40.611815, -74.348782 40.611811, -74.348711 40.611803, -74.348562 40.61179, -74.348501 40.611793, -74.348476 40.611796, -74.348442 40.611799, -74.348407 40.611809, -74.348309 40.611852, -74.348163 40.611909, -74.34813 40.611923, -74.34812 40.611928, -74.348072 40.611942, -74.348026 40.611947, -74.347978 40.611948, -74.34792 40.611942, -74.347874 40.611932, -74.347813 40.611915, -74.347746 40.611898, -74.347651 40.611874, -74.347567 40.611863, -74.347434 40.611846, -74.34694 40.611783, -74.346788 40.611765, -74.346711 40.611759, -74.346642 40.611758, -74.34654 40.611757, -74.346309 40.611756, -74.346276 40.611757, -74.346101 40.61177, -74.346031 40.611781, -74.345988 40.611783, -74.34595 40.611782, -74.345912 40.611774, -74.345884 40.611756, -74.345873 40.611749, -74.345835 40.611726, -74.345771 40.611695, -74.345739 40.611687, -74.345699 40.611679, -74.345665 40.611679, -74.345621 40.611682, -74.345597 40.611693, -74.345572 40.611722, -74.345553 40.611775, -74.345532 40.611809, -74.345492 40.611849, -74.345446 40.611873, -74.345343 40.611888, -74.345231 40.6119, -74.345112 40.611913, -74.344922 40.611943, -74.344867 40.611954, -74.34481 40.611968, -74.344732 40.611995, -74.344586 40.612055, -74.344412 40.612112, -74.344373 40.612102, -74.344234 40.612096, -74.344155 40.612103, -74.344135 40.612106, -74.344095 40.612113, -74.344046 40.612125, -74.343918 40.612165, -74.343637 40.612245, -74.34343 40.612307, -74.343363 40.612331, -74.343231 40.6124, -74.34319 40.61242, -74.343124 40.612448, -74.343053 40.61246, -74.342958 40.612474, -74.342891 40.612492, -74.342838 40.612513, -74.34277 40.612544, -74.34255 40.612673, -74.342475 40.612713, -74.342187 40.61285, -74.341996 40.612935, -74.341831 40.613005, -74.341764 40.613027, -74.34169 40.613048, -74.341581 40.613071, -74.341505 40.61309, -74.341422 40.613117, -74.341347 40.613148, -74.34105 40.613309, -74.340898 40.613383, -74.340731 40.613457, -74.340478 40.613559, -74.340237 40.613679, -74.340058 40.613793, -74.339906 40.613879, -74.339691 40.614015, -74.339629 40.614063, -74.339551 40.614124, -74.339499 40.614173, -74.339427 40.614234, -74.339346 40.614329, -74.339234 40.614492, -74.339174 40.614586, -74.339139 40.614668, -74.339116 40.614787, -74.339109 40.614822, -74.339091 40.614948, -74.339075 40.615117, -74.339063 40.615326, -74.339055 40.615431, -74.339056 40.615478, -74.339058 40.615531, -74.339073 40.615585, -74.339163 40.615719, -74.339374 40.615968, -74.339524 40.616104, -74.339681 40.616225, -74.340257 40.616667, -74.340325 40.616733, -74.340387 40.616801, -74.340428 40.616866, -74.340431 40.616913, -74.340421 40.616971, -74.340373 40.617044, -74.34028 40.617118, -74.340217 40.617147, -74.340117 40.617182, -74.339965 40.617213, -74.339859 40.617209, -74.339742 40.617164, -74.339592 40.61708, -74.339443 40.617034, -74.339302 40.617047, -74.339242 40.61706, -74.339044 40.617114, -74.339032 40.617117, -74.338604 40.617225, -74.338494 40.617263, -74.338216 40.617358, -74.338058 40.617399, -74.337882 40.617443, -74.337788 40.617434, -74.337718 40.617418, -74.337577 40.617362, -74.337436 40.617308, -74.337343 40.617241, -74.337273 40.617165, -74.337161 40.617102, -74.336874 40.616914, -74.336728 40.616811, -74.336364 40.616682, -74.336335 40.616671, -74.336136 40.616557, -74.336055 40.616511, -74.335995 40.616497, -74.335855 40.616497, -74.335679 40.616537, -74.335573 40.616541, -74.335467 40.616563, -74.335303 40.616648, -74.335215 40.616742, -74.335185 40.61688, -74.335144 40.61697, -74.335114 40.617112, -74.335025 40.617237, -74.334931 40.617385, -74.334778 40.617532, -74.334608 40.617576, -74.334414 40.617648, -74.33432 40.61767, -74.334144 40.617781, -74.334044 40.617838, -74.333956 40.617888, -74.333898 40.617902, -74.333722 40.617888, -74.33354 40.61787, -74.333384 40.617874, -74.333183 40.617837, -74.33286 40.617811, -74.332685 40.617679, -74.332611 40.617647, -74.332572 40.617638, -74.332541 40.617638, -74.332513 40.617658, -74.332499 40.617721, -74.332456 40.618005, -74.332434 40.618046, -74.332402 40.618108, -74.332349 40.618138, -74.332287 40.618151, -74.33218 40.618155, -74.332085 40.618143, -74.332031 40.618129, -74.331783 40.618044, -74.331717 40.618027, -74.33166 40.618012, -74.331543 40.618003, -74.331475 40.618016, -74.33144 40.618029, -74.331414 40.618054, -74.331329 40.618184, -74.33129 40.618274, -74.331244 40.618313, -74.331219 40.618332, -74.331158 40.618357, -74.331083 40.618377, -74.330988 40.618414, -74.330897 40.618461, -74.330813 40.618507, -74.330678 40.618538, -74.330487 40.618554, -74.330349 40.618564, -74.33022 40.618564, -74.330117 40.618548, -74.329998 40.618524, -74.329946 40.618512, -74.329909 40.618503, -74.329854 40.618504, -74.329802 40.618531, -74.329747 40.618589, -74.329695 40.618669, -74.329649 40.618775, -74.329612 40.618843, -74.329565 40.618913, -74.329556 40.618935, -74.329556 40.618979, -74.329602 40.619024, -74.329674 40.61907, -74.329762 40.619108, -74.32981 40.619122, -74.329882 40.619143, -74.329942 40.619146, -74.330014 40.619145, -74.330057 40.619142, -74.330101 40.619126, -74.330149 40.619112, -74.33019 40.619088, -74.330352 40.619011, -74.330424 40.618988, -74.330493 40.61897, -74.330577 40.618955, -74.330625 40.618954, -74.33069 40.618957, -74.330725 40.618963, -74.330858 40.618997, -74.330931 40.619062, -74.330993 40.619186, -74.331015 40.619287, -74.331018 40.619322, -74.331015 40.619404, -74.331001 40.61947, -74.330977 40.619527, -74.330925 40.619578, -74.330841 40.619637, -74.330751 40.61968, -74.330674 40.619706, -74.330596 40.619717, -74.330376 40.619731, -74.330179 40.619765, -74.330057 40.619798, -74.329947 40.619847, -74.329839 40.619889, -74.329772 40.6199, -74.329676 40.619917, -74.3296 40.619925, -74.329463 40.61994, -74.329341 40.619956, -74.329176 40.619997, -74.329008 40.620047, -74.328906 40.620098, -74.328855 40.620125, -74.328755 40.620215, -74.328629 40.620303, -74.328557 40.620362, -74.328464 40.620451, -74.328416 40.620508, -74.328395 40.620563, -74.328381 40.620637, -74.328379 40.620692, -74.328384 40.620745, -74.328406 40.62081, -74.328462 40.620885, -74.328499 40.62094, -74.32852 40.621032, -74.32852 40.621181, -74.328516 40.621216, -74.328502 40.621282, -74.328474 40.621377, -74.32843 40.621455, -74.328387 40.621515, -74.328331 40.621568, -74.328227 40.62164, -74.328051 40.621719, -74.327555 40.621909, -74.327449 40.62196, -74.327104 40.622126, -74.326935 40.622224, -74.326788 40.622329, -74.326697 40.62241, -74.326588 40.622508, -74.326418 40.622744, -74.326245 40.623048, -74.326075 40.623329, -74.32582 40.623752, -74.325796 40.623815, -74.325768 40.623889, -74.32566 40.624169, -74.325619 40.624276, -74.325524 40.624525, -74.325444 40.624733, -74.325119 40.625099, -74.325063 40.625156, -74.325485 40.625197, -74.326345 40.625262, -74.32655 40.625278, -74.326933 40.62517, -74.327402 40.625063, -74.327042 40.625325, -74.324552 40.627109, -74.323273 40.628011, -74.322826 40.627766, -74.322696 40.627695, -74.321173 40.629344, -74.320785 40.629762, -74.320702 40.629853, -74.320357 40.630223, -74.319318 40.631341, -74.318438 40.632295, -74.31818 40.632565, -74.317789 40.632985, -74.317053 40.633777, -74.31668 40.634179, -74.316469 40.634417, -74.316306 40.634576, -74.315403 40.635552, -74.313879 40.637196, -74.313226 40.6379, -74.31293 40.638216, -74.312849 40.638307, -74.312507 40.638103, -74.31228 40.637979, -74.311322 40.637378, -74.310817 40.637083, -74.310754 40.637046, -74.310252 40.637395, -74.309439 40.637961, -74.308576 40.638585, -74.306379 40.640172, -74.305503 40.640805, -74.305509 40.64072, -74.305428 40.639787, -74.305278 40.639146, -74.305236 40.638966, -74.304763 40.637718, -74.30432 40.636546, -74.303721 40.634963, -74.303462 40.634277, -74.303213 40.634362, -74.302633 40.634514, -74.302512 40.634551, -74.302259 40.634629, -74.301979 40.634732, -74.301751 40.634841, -74.3006 40.635554, -74.30022 40.63579, -74.299572 40.636235, -74.297845 40.637422, -74.297558 40.637619, -74.297152 40.63791, -74.296661 40.638209, -74.29577 40.638581, -74.295419 40.638695, -74.294983 40.638836, -74.294777 40.638883, -74.294561 40.638909, -74.294367 40.638926, -74.294154 40.638923, -74.293962 40.638921, -74.293708 40.638925, -74.293596 40.638936, -74.293486 40.638946, -74.293126 40.639024, -74.292843 40.639116, -74.291856 40.639438, -74.291515 40.639543, -74.291175 40.639648, -74.290542 40.639843, -74.290426 40.639863, -74.290342 40.639877, -74.290119 40.639915, -74.289965 40.639942, -74.28982 40.639951, -74.289565 40.639967, -74.289552 40.639968, -74.289579 40.639817, -74.289583 40.639771, -74.289611 40.639662, -74.289635 40.63957, -74.289656 40.639515, -74.289702 40.639358, -74.289762 40.639208, -74.289829 40.63906, -74.289905 40.638914, -74.289982 40.638784, -74.290191 40.638502, -74.290648 40.637997, -74.290928 40.637704, -74.291074 40.637543, -74.291129 40.637406, -74.291187 40.637254, -74.29123 40.63708, -74.291248 40.636952, -74.291248 40.636879, -74.291242 40.636782, -74.29123 40.636654, -74.291193 40.636416, -74.29115 40.636173, -74.291117 40.635935, -74.291108 40.635783, -74.291129 40.635698, -74.291135 40.635582, -74.291187 40.635418, -74.29126 40.635223, -74.291333 40.635101, -74.291437 40.63494, -74.291501 40.634857, -74.291607 40.634742, -74.291872 40.634477, -74.292202 40.634164, -74.292769 40.633674, -74.292934 40.633535, -74.293086 40.633419, -74.293202 40.633331, -74.293326 40.633249, -74.293455 40.633172, -74.293588 40.633099, -74.293725 40.633031, -74.293866 40.632968, -74.29401 40.632898, -74.294365 40.632714, -74.294525 40.632619, -74.294716 40.63251, -74.294911 40.632373, -74.29509 40.632233, -74.295222 40.632128, -74.295448 40.631911, -74.295608 40.631742, -74.295737 40.631584, -74.295849 40.631436, -74.295923 40.631318, -74.295998 40.631192, -74.296072 40.631045, -74.296146 40.630869, -74.296247 40.630639, -74.296435 40.630295, -74.2965 40.630196, -74.296608 40.630038, -74.296713 40.629905, -74.296933 40.629652, -74.297067 40.629523, -74.29724 40.629346, -74.297312 40.629264, -74.29734 40.629184, -74.297358 40.629134, -74.297364 40.629066, -74.297343 40.629016, -74.297322 40.628969, -74.297288 40.628909, -74.297228 40.628847, -74.297123 40.628766, -74.297062 40.628726, -74.296925 40.628653, -74.296833 40.628615, -74.296768 40.628594, -74.296694 40.628578, -74.29663 40.628578, -74.296559 40.628579, -74.296491 40.62859, -74.296414 40.628612, -74.296325 40.628645, -74.296226 40.628711, -74.296145 40.628784, -74.296049 40.628889, -74.29581 40.629134, -74.295596 40.629351, -74.295416 40.629525, -74.295336 40.629596, -74.295263 40.629656, -74.29521 40.629693, -74.29513 40.629748, -74.295046 40.629808, -74.294862 40.629929, -74.294759 40.62999, -74.294686 40.630029, -74.294547 40.630102, -74.294386 40.630176, -74.294164 40.630252, -74.294077 40.630275, -74.293973 40.630302, -74.293868 40.630326, -74.293675 40.630352, -74.293466 40.63038, -74.293343 40.630398, -74.293174 40.630431, -74.293009 40.630479, -74.29292 40.630506, -74.292798 40.630552, -74.29272 40.630593, -74.292646 40.630634, -74.292553 40.630689, -74.292473 40.630751, -74.29239 40.63083, -74.292292 40.63094, -74.292177 40.631077, -74.292072 40.631217, -74.291822 40.631534, -74.291648 40.631768, -74.291505 40.631937, -74.291315 40.63215, -74.291187 40.632271, -74.291058 40.632388, -74.290957 40.632472, -74.29085 40.632555, -74.290701 40.632666, -74.290529 40.632775, -74.289949 40.633081, -74.289757 40.633162, -74.289486 40.63327, -74.289237 40.633355, -74.289095 40.633398, -74.288886 40.633451, -74.288768 40.633477, -74.288647 40.633503, -74.288481 40.633534, -74.288299 40.633565, -74.288076 40.633593, -74.28778 40.633632, -74.287522 40.633666, -74.287259 40.633721, -74.287 40.633786, -74.286759 40.633861, -74.286548 40.633939, -74.286538 40.633944, -74.286411 40.634002, -74.286353 40.63403, -74.286233 40.634093, -74.286109 40.634168, -74.285989 40.634247, -74.285787 40.634395, -74.285347 40.63471, -74.285023 40.634435, -74.284553 40.634033, -74.282936 40.632662, -74.282399 40.632203, -74.281294 40.631264, -74.280729 40.630785, -74.280654 40.63072, -74.280022 40.630185, -74.279006 40.629313, -74.277286 40.627763, -74.27706 40.62755, -74.276837 40.627353, -74.277399 40.627057, -74.278706 40.626374, -74.27922 40.626098, -74.28106 40.625131, -74.281301 40.625004, -74.281564 40.624863, -74.282479 40.624386, -74.28351 40.623842, -74.283722 40.62373, -74.283828 40.623674, -74.286782 40.622119, -74.288819 40.621038, -74.290617 40.6201, -74.290717 40.620047, -74.290829 40.619989, -74.292261 40.619235, -74.292383 40.619172, -74.29243 40.619146, -74.292545 40.619085, -74.293254 40.618712, -74.294123 40.618255, -74.294962 40.617813, -74.295226 40.617647, -74.295785 40.617096, -74.296338 40.616552, -74.296858 40.616041, -74.29738 40.615527, -74.297865 40.615049, -74.297997 40.614926, -74.298171 40.614764, -74.298878 40.614104, -74.299224 40.613781, -74.299516 40.613572, -74.299732 40.613417, -74.300135 40.613129, -74.300633 40.612773, -74.300896 40.612615, -74.301016 40.612543, -74.301295 40.612425, -74.301559 40.612313, -74.301915 40.612219, -74.302151 40.612195, -74.302262 40.612159, -74.302715 40.612109, -74.302919 40.612086, -74.303048 40.612072, -74.303111 40.612065, -74.303135 40.612062, -74.303166 40.612059, -74.303206 40.612054, -74.30326 40.612048, -74.303142 40.611195, -74.302899 40.609433, -74.302914 40.608911, -74.302921 40.608683, -74.303368 40.608648, -74.303607 40.608628, -74.304267 40.608572, -74.304582 40.608546, -74.305286 40.608489, -74.305565 40.608466, -74.306888 40.608357, -74.307885 40.608275, -74.30818 40.608251, -74.308527 40.608222, -74.309126 40.608173, -74.310042 40.608098, -74.310433 40.608062, -74.311995 40.60796, -74.312997 40.607874, -74.313601 40.607814, -74.31408 40.607766, -74.316653 40.607555, -74.320533 40.607237, -74.322154 40.607102, -74.323539 40.606985, -74.327458 40.606642, -74.328469 40.60656, -74.331685 40.606299, -74.337881 40.605784, -74.338209 40.605757, -74.338472 40.605735, -74.338545 40.605729, -74.338804 40.605708, -74.344197 40.605262, -74.34477 40.605214, -74.345703 40.605137, -74.346951 40.605036, -74.352963 40.604543, -74.356209 40.604277, -74.357446 40.604169, -74.358282 40.604098, -74.358294 40.604097, -74.358717 40.604061, -74.358685 40.604086))",ZCTA5 07066,15622,88.5,3.2,1.9,5.0,0.0,12.6,77.7,5929,1.3,2.0,2.4,2.1,5.5,12.6,13.0,21.4,13.7,25.9,133504.0,152086.0,11.5,0.0075,0.0002532142857142857,30.0,20.0,False,True
07608,07608,860Z200US07608,B5,G6350,S,4431934,26306,+40.8496088,-074.0618930,"POLYGON ((-74.073525 40.841492, -74.072025 40.842785, -74.071653 40.843221, -74.071717 40.843543, -74.071842 40.843913, -74.071647 40.84433, -74.071401 40.844675, -74.071271 40.845002, -74.071215 40.845142, -74.071239 40.845303, -74.07128 40.845566, -74.071574 40.845977, -74.071745 40.846206, -74.071295 40.846878, -74.070827 40.847483, -74.070708 40.847798, -74.070203 40.848902, -74.069751 40.849682, -74.069582 40.850225, -74.069575 40.850381, -74.0694 40.850531, -74.0692 40.850787, -74.069192 40.850794, -74.069242 40.850823, -74.069277 40.850844, -74.069437 40.850936, -74.069521 40.850985, -74.06967 40.851072, -74.070251 40.851406, -74.070256 40.851486, -74.070264 40.851634, -74.070265 40.851663, -74.070163 40.852218, -74.069806 40.853139, -74.069378 40.853821, -74.069318 40.853899, -74.069048 40.854372, -74.06888 40.854827, -74.068787 40.855637, -74.068837 40.855667, -74.068993 40.855759, -74.069104 40.855855, -74.069191 40.855929, -74.069222 40.855956, -74.070171 40.854762, -74.070286 40.854617, -74.070447 40.854709, -74.071058 40.855057, -74.071019 40.855106, -74.070569 40.855667, -74.069686 40.856767, -74.069373 40.85717, -74.069123 40.85747, -74.069086 40.857513, -74.068923 40.857706, -74.068457 40.858209, -74.068138 40.858537, -74.067883 40.858803, -74.067789 40.858903, -74.067375 40.859358, -74.066923 40.859907, -74.066491 40.860467, -74.066311 40.860712, -74.065972 40.860507, -74.065832 40.860424, -74.064176 40.862588, -74.062822 40.864359, -74.06243 40.864792, -74.062269 40.86503, -74.062208 40.865123, -74.06214 40.865213, -74.062101 40.865265, -74.062084 40.865287, -74.061988 40.865415, -74.061895 40.865534, -74.06183 40.865615, -74.061097 40.866546, -74.060703 40.86699, -74.060151 40.867613, -74.060043 40.867752, -74.059502 40.868448, -74.059449 40.868516, -74.059746 40.86865, -74.059676 40.868771, -74.059614 40.868894, -74.059567 40.869005, -74.059494 40.869102, -74.059441 40.869172, -74.059249 40.869427, -74.059104 40.86962, -74.058696 40.870161, -74.058535 40.870375, -74.058388 40.870559, -74.058282 40.870691, -74.0582 40.870619, -74.057993 40.870432, -74.057733 40.870192, -74.057395 40.869912, -74.05716 40.869731, -74.056912 40.869557, -74.056871 40.869528, -74.056792 40.869472, -74.056479 40.869253, -74.056211 40.869077, -74.055883 40.868886, -74.05562 40.868731, -74.055306 40.868573, -74.054813 40.868346, -74.054658 40.868274, -74.05433 40.86814, -74.053991 40.868017, -74.053381 40.867818, -74.052953 40.867702, -74.052648 40.867626, -74.051553 40.86742, -74.051479 40.867071, -74.05143 40.866945, -74.049947 40.866303, -74.049005 40.865895, -74.049001 40.865841, -74.048964 40.865398, -74.048841 40.863904, -74.048786 40.863323, -74.04876 40.863174, -74.048784 40.862895, -74.048813 40.862564, -74.048822 40.862455, -74.048818 40.862422, -74.048827 40.862362, -74.0489 40.862122, -74.048969 40.861945, -74.04905 40.861771, -74.049339 40.86125, -74.049609 40.860821, -74.050245 40.85981, -74.050359 40.859629, -74.050702 40.859075, -74.050975 40.858634, -74.051133 40.858402, -74.051373 40.858051, -74.051614 40.85775, -74.051724 40.857614, -74.052171 40.856871, -74.053914 40.853975, -74.053926 40.853956, -74.053774 40.853433, -74.052988 40.850738, -74.052953 40.85062, -74.052905 40.850455, -74.052794 40.850074, -74.052703 40.849762, -74.052583 40.849351, -74.052508 40.849094, -74.051848 40.849079, -74.051884 40.848046, -74.05181 40.848048, -74.05152 40.847952, -74.051577 40.847894, -74.051617 40.847853, -74.051888 40.847552, -74.051942 40.84747, -74.05198 40.847383, -74.052002 40.847287, -74.052102 40.846602, -74.052142 40.846446, -74.052288 40.846042, -74.052539 40.845293, -74.052684 40.844917, -74.053025 40.844043, -74.053087 40.843935, -74.053117 40.843893, -74.053206 40.843792, -74.05322 40.843779, -74.053469 40.843536, -74.053954 40.843125, -74.054241 40.842915, -74.054913 40.842472, -74.055027 40.842397, -74.05512 40.842318, -74.055199 40.842231, -74.055466 40.84188, -74.055849 40.841443, -74.056029 40.841218, -74.056597 40.840453, -74.056757 40.84027, -74.05687 40.840179, -74.057075 40.840022, -74.057555 40.839751, -74.057947 40.839537, -74.058337 40.839294, -74.058552 40.839123, -74.058726 40.838971, -74.058811 40.838861, -74.058961 40.838625, -74.059037 40.838436, -74.059165 40.83816, -74.059273 40.837882, -74.059368 40.837666, -74.059492 40.837511, -74.059639 40.8374, -74.059814 40.837272, -74.060153 40.837042, -74.060688 40.836647, -74.060901 40.836837, -74.061207 40.837086, -74.061328 40.837185, -74.062093 40.837807, -74.062626 40.838228, -74.062884 40.838432, -74.063034 40.838541, -74.063185 40.838639, -74.063343 40.838732, -74.063507 40.838818, -74.063605 40.838864, -74.063694 40.838907, -74.063912 40.839001, -74.064136 40.839086, -74.064412 40.839177, -74.064626 40.83937, -74.066234 40.839642, -74.068045 40.839863, -74.068754 40.839915, -74.069494 40.840039, -74.071244 40.840323, -74.071845 40.840551, -74.072709 40.840987, -74.073525 40.841492))",ZCTA5 07608,136,61.0,2.9,0.0,25.7,0.0,55.1,25.7,39,2.6,7.7,41.0,5.1,17.9,5.1,0.0,5.1,15.4,0.0,24904.0,54815.0,39.0,0.014,0.0011375,48.0,20.0,False,True
